,index,open,high,low,close,adjcp,pct_return,adjcp_filtered,pct_return_filtered
47925,47925,35.6870231628418,35.92557144165039,35.582061767578125,35.6870231628418,25.80126190185547,-0.0050543501325499,25.85327874501364,3.2574886799604585e-05
47926,47926,35.88740539550781,36.13549423217773,35.54389190673828,35.85877990722656,25.925443649291992,0.0048130106158719,25.80106805173566,0.0008805723870259
47927,47927,35.47710037231445,35.77289962768555,35.32442855834961,35.47710037231445,25.649492263793945,-0.0106440371563547,25.777483800079462,0.0018308543049602
47928,47928,35.47710037231445,35.75381851196289,35.41984558105469,35.7442741394043,25.842653274536133,0.0075307927640675,25.82198799030656,0.0028050901410326
47929,47929,35.6870231628418,35.83015441894531,35.553436279296875,35.78244400024414,25.8702449798584,0.0010676808232168,25.946485398981157,0.0037087264341783
47930,47930,36.020992279052734,36.16412353515625,35.81106948852539,36.16412353515625,26.14619445800781,0.0106666743343271,26.12868118517722,0.0044505864522452
47931,47931,36.32633590698242,36.70801544189453,36.26908493041992,36.57442855834961,26.44283866882324,0.0113455979718906,26.32690905053667,0.0049644407639159
47932,47932,36.71755599975586,36.78435134887695,36.49809265136719,36.6984748840332,26.53253173828125,0.0033919606961019,26.50508169507262,0.0052252559215613
47933,47933,36.85114669799805,36.9942741394043,36.67938995361328,36.70801544189453,26.539417266845703,0.0002595126854976,26.64923036711672,0.0052547725653806
47934,47934,36.84160232543945,37.07061004638672,36.63167953491211,37.07061004638672,26.801572799682617,0.0098779686909105,26.765932787313677,0.0051154428474882
47935,47935,36.64122009277344,37.01335906982422,36.51717758178711,36.64122009277344,26.78064727783203,-0.0007807572341737,26.869293870161854,0.0048957052511389
47936,47936,36.7557258605957,37.15649032592773,36.593509674072266,37.01335906982422,27.05265235900879,0.0101567777042459,26.97047982229648,0.0046910503747105
47937,47937,37.23282241821289,37.30915832519531,37.08969497680664,37.15649032592773,27.15725898742676,0.0038667790141153,27.076320478303987,0.0045847729328212
47938,47938,36.946563720703125,37.270992279052734,36.946563720703125,37.07061004638672,27.0944881439209,-0.0023113836169889,27.19176663113561,0.0046314364749118
47939,47939,37.16603088378906,37.614505767822266,37.08015441894531,37.433204650878906,27.35951232910156,0.0097814796785566,27.31862269585677,0.0048457574245691
47940,47940,37.375953674316406,37.57633590698242,37.21374130249024,37.41412353515625,27.34556579589844,-0.000509750796555,27.451550920685104,0.005199286880739
47941,47941,37.5572509765625,37.96755599975586,37.49045944213867,37.64313125610352,27.51293563842773,0.0061205477984438,27.580277126108985,0.0056260475361116
47942,47942,37.786258697509766,38.46374130249024,37.738548278808594,38.33969497680664,28.022050857543945,0.018504576385703,27.70245422587642,0.0060362145980853
47943,47943,38.082061767578125,38.20610809326172,37.88167953491211,37.96755599975586,27.750059127807617,-0.0097063463027404,27.83688368229399,0.0063351066527061
47944,47944,37.99618148803711,38.931297302246094,37.90076446533203,38.225189208984375,27.93836212158203,0.0067856790108862,28.018924399263906,0.006444243522279
47945,47945,38.2442741394043,38.88358688354492,38.13931274414063,38.67366409301758,28.26614761352539,0.0117324519782835,28.27326349418074,0.0063216263209631
47946,47946,38.55915832519531,38.83587646484375,38.34923553466797,38.81679534912109,28.370756149291992,0.0037008416285404,28.583739515763,0.0059778455811154
47947,47947,39.01717758178711,39.83778762817383,39.01717758178711,39.83778762817383,29.11699485778809,0.0263030955033152,28.88841655320111,0.0054825733112921
47948,47948,39.360687255859375,39.933204650878906,39.34160232543945,39.933204650878906,29.18671607971192,0.0023945198419121,29.10886205582506,0.0049550829854537
47949,47949,39.81870269775391,40.03816986083984,39.65649032592773,39.89503860473633,29.158832550048828,-0.0009553500156351,29.193970764366952,0.0045359653291131
47950,47950,39.761451721191406,39.88549423217773,39.40839767456055,39.72328186035156,29.033308029174805,-0.0043048541349716,29.148973352766717,0.004345154758783
47951,47951,39.4370231628418,39.64694595336914,39.39885330200195,39.60877990722656,28.94960021972656,-0.0028831647211585,29.036198326425247,0.0044394421927703
47952,47952,39.799617767333984,40.32442855834961,39.62786483764648,40.200382232666016,29.381999969482425,0.0149362943347737,28.9534748978131,0.0047853635854038
47953,47953,40.24809265136719,40.27671813964844,39.3702278137207,39.475189208984375,28.85196876525879,-0.0180393167508731,28.998866630657865,0.0052590143892732
47954,47954,39.48473358154297,39.57061004638672,39.17938995361328,39.32251739501953,28.74037742614746,-0.0038677200859061,29.228162030980418,0.0056759276226994
47955,47955,40.90649032592773,41.20228958129883,40.8015251159668,40.94465637207031,29.92598533630371,0.0412523430912776,29.622003718396567,0.0058447607216341
47956,47956,41.08778762817383,41.57442855834961,40.96374130249024,41.47900772094727,30.316537857055664,0.013050615255036,30.08671989983876,0.0056291866328734
47957,47957,41.24045944213867,41.536258697509766,41.03053283691406,41.364505767822266,30.232839584350582,-0.002760812369134,30.49297155312652,0.0049962451392675
47958,47958,41.3072509765625,42.33778762817383,41.183204650878906,42.16603088378906,30.81867218017578,0.0193773593178605,30.728229590396428,0.004032269200516
47959,47959,41.91793823242188,42.08969497680664,41.67938995361328,41.92748260498047,30.644323348999023,-0.0056572466898463,30.73738327703753,0.0029198614704027
47960,47960,41.9370231628418,42.01335906982422,41.54580307006836,41.92748260498047,30.644323348999023,0.0,30.54321636546289,0.0018840060876833
47961,47961,41.62213516235352,41.66030502319336,41.32633590698242,41.421756744384766,30.274696350097656,-0.0120618424068887,30.245487966528824,0.0011253827832546
47962,47962,41.24045944213867,41.450382232666016,41.08778762817383,41.28816986083984,30.17706680297852,-0.0032247902997983,29.99209284083236,0.0007624762550199
