,index,open,high,low,close,adjcp,pct_return,adjcp_filtered,pct_return_filtered
55374,55374,66.30000305175781,67.0,66.2699966430664,66.83000183105469,48.87628936767578,0.0,48.87674993089317,-0.000300742431694
55375,55375,66.62999725341797,66.87999725341797,66.33999633789062,66.80000305175781,48.85435104370117,-0.0004488541224881,48.83074300493798,-0.000712170314762
55376,55376,66.44000244140625,66.6500015258789,66.25,66.5199966430664,48.64957809448242,-0.0041914987067492,48.76399216100222,-0.0010025295547848
55377,55377,66.51000213623047,66.62999725341797,65.93000030517578,66.36000061035156,48.53255844116211,-0.0024053580298897,48.65773560044666,-0.0011182102535171
55378,55378,66.25,66.75,66.22000122070312,66.63999938964844,48.737335205078125,0.0042193688215359,48.50620402703545,-0.0010424566843162
55379,55379,66.8499984741211,66.87000274658203,66.06999969482422,66.33000183105469,48.51061630249024,-0.0046518526635461,48.33518288992738,-0.0008046211820332
55380,55380,66.0999984741211,66.30999755859375,65.47000122070312,65.68000030517578,48.03522872924805,-0.0097996605583794,48.20477066134547,-0.0004798278357368
55381,55381,66.0,66.0,65.55999755859375,65.80999755859375,48.13031005859375,0.0019794082772381,48.17938632845269,-0.0001774350195296
55382,55382,65.55999755859375,65.83000183105469,65.37000274658203,65.80999755859375,48.13031005859375,0.0,48.27900223347323,-1.8525364047986028e-05
55383,55383,65.95999908447266,66.51000213623047,65.94999694824219,66.26000213623047,48.45942306518555,0.0068379573327312,48.450969244206064,-0.0001062633844888
55384,55384,65.9000015258789,66.12999725341797,65.81999969482422,66.02999877929688,48.67688751220703,0.0044875574917382,48.59183059410569,-0.0004970276840855
55385,55385,65.95999908447266,66.25,65.41999816894531,66.08000183105469,48.71376419067383,0.0007575808633522,48.60918329593468,-0.0011817017883083
55386,55386,65.62999725341797,66.25,65.44999694824219,66.2300033569336,48.8243522644043,0.0022701607146926,48.47826337963648,-0.0020836799906888
55387,55387,65.91000366210938,65.94000244140625,64.77999877929688,65.0,47.91758728027344,-0.0185719818507852,48.24746909004042,-0.0030740911872401
55388,55388,64.63999938964844,64.75,64.04000091552734,64.5,47.54899215698242,-0.0076922721742035,47.98802853593334,-0.0039984899873206
55389,55389,64.37999725341797,65.1500015258789,64.18000030517578,64.9800033569336,47.90284729003906,0.007441906063716,47.73474629346485,-0.0047062880812422
55390,55390,65.0999984741211,65.37999725341797,64.7300033569336,64.80000305175781,47.770145416259766,-0.0027702293555917,47.47418698814324,-0.0050761381641348
55391,55391,64.30999755859375,64.97000122070312,63.65999984741211,64.30000305175781,47.40153884887695,-0.0077162538269633,47.186349420442674,-0.0050348344900225
55392,55392,63.79999923706055,63.79999923706055,63.02999877929688,63.209999084472656,46.59801483154297,-0.0169514331569643,46.8895826350683,-0.0045693049101321
55393,55393,63.41999816894531,63.54999923706055,62.70000076293945,63.040000915527344,46.472686767578125,-0.0026895580083812,46.64114395199034,-0.0037297786336669
55394,55394,63.41999816894531,63.70000076293945,63.18999862670898,63.209999084472656,46.59801483154297,0.0026968112386451,46.49839882856399,-0.0026212164156224
55395,55395,63.34999847412109,63.630001068115234,63.25,63.31999969482422,46.67910003662109,0.0017400999886207,46.481680843217006,-0.0013829039355544
55396,55396,63.36000061035156,63.86000061035156,62.560001373291016,62.77000045776367,46.27365493774414,-0.0086857951108496,46.56674156834448,-0.0001607877906832
55397,55397,62.86000061035156,63.61000061035156,62.77999877929688,63.5099983215332,46.81916046142578,0.0117886846071604,46.70382034315192,0.0009203833109314
55398,55398,63.560001373291016,63.90999984741211,63.369998931884766,63.70000076293945,46.9592399597168,0.0029919267434628,46.84670272651064,0.0017787052023309
55399,55399,63.720001220703125,63.77999877929688,63.43999862670898,63.63999938964844,46.91498565673828,-0.0009423981950406,46.975772431669,0.0023861866843601
55400,55400,63.84000015258789,64.0999984741211,63.52999877929688,64.04000091552734,47.20988464355469,0.0062858164121393,47.1017268712336,0.0027673960082704
55401,55401,63.59999847412109,63.97999954223633,63.54999923706055,63.880001068115234,47.09193420410156,-0.002498426766845,47.24567705764519,0.0029868747849704
55402,55402,64.1500015258789,64.37999725341797,64.05999755859375,64.2300033569336,47.34994888305664,0.0054789569236382,47.40912682722543,0.00312912876321
55403,55403,64.0999984741211,64.4800033569336,64.08999633789062,64.4800033569336,47.53423309326172,0.0038919621784643,47.56000261920751,0.0032760141964974
55404,55404,64.81999969482422,64.94000244140625,64.37999725341797,64.55000305175781,47.58585739135742,0.0010860446195568,47.6534052635127,0.003485848187675
55405,55405,64.77999877929688,65.4000015258789,64.6500015258789,65.19999694824219,48.06501770019531,0.0100693847942501,47.67804145279625,0.0037776607937064
55406,55406,65.48999786376953,65.54000091552734,64.9000015258789,64.91000366210938,47.85124588012695,-0.0044475552136848,47.68986005195741,0.0041235608747979
55407,55407,64.98999786376953,65.06999969482422,64.3499984741211,64.41999816894531,47.490013122558594,-0.0075490773735189,47.79274885256842,0.0044522403046963
55408,55408,64.23999786376953,64.70999908447266,64.16999816894531,64.44000244140625,47.504764556884766,0.0003106218203836,48.06738262085151,0.0046659334880561
55409,55409,64.3499984741211,66.56999969482422,64.25,66.41999816894531,48.96440124511719,0.0307261114089845,48.50276710149916,0.0046695533186308
55410,55410,66.73999786376953,66.94999694824219,66.5199966430664,66.70999908447266,49.17819595336914,0.0043663294723383,48.99076571938129,0.0044041463253047
55411,55411,66.56999969482422,67.04000091552734,66.12999725341797,66.69999694824219,49.17080307006836,-0.0001503284770305,49.38840227943373,0.0038717930853617
