,index,open,high,low,close,adjcp,pct_return,adjcp_filtered,pct_return_filtered
57945,57945,58.810001373291016,59.02000045776367,58.33000183105469,58.5099983215332,46.17527770996094,-0.0109872942711384,46.22310291155607,-0.0001789834973676
57946,57946,58.36000061035156,58.400001525878906,57.95000076293945,57.970001220703125,45.749122619628906,-0.0092290747661296,46.05921915053664,-0.0003079819800679
57947,57947,58.15999984741211,58.36000061035156,57.959999084472656,58.20000076293945,45.93063354492188,0.0039675280070856,46.00545804654973,-0.0001383761620746
57948,57948,58.68000030517578,59.06999969482422,58.43000030517578,58.84999847412109,46.44361114501953,0.0111685287248637,46.056991682777344,0.0001951664208125
57949,57949,58.88999938964844,59.02999877929688,58.459999084472656,58.47999954223633,46.15161895751953,-0.0062870259288895,46.1817905022026,0.0005196663492975
57950,57950,58.4900016784668,58.91999816894531,58.47999954223633,58.77000045776367,46.38047409057617,0.0049587671727679,46.34939746268603,0.0006719055256674
57951,57951,58.470001220703125,58.75,58.380001068115234,58.650001525878906,46.28577423095703,-0.0020418044764743,46.53536569704454,0.0005427490820193
57952,57952,59.04999923706055,59.38999938964844,58.630001068115234,59.20000076293945,46.71981048583984,0.0093773143496973,46.70360111171545,0.0001084548168691
57953,57953,59.25,59.75,58.68000030517578,59.33000183105469,46.822410583496094,0.0021960726421901,46.7972625075242,-0.0005572312797599
57954,57954,59.33000183105469,59.540000915527344,58.880001068115234,59.27999877929688,46.7829475402832,-0.0008428238256233,46.76049094814844,-0.0012935418820445
57955,57955,58.83000183105469,59.43999862670898,58.59000015258789,59.220001220703125,46.7356071472168,-0.0010119155708528,46.57965455502012,-0.001884933557079
57956,57956,59.09999847412109,59.41999816894531,58.7599983215332,58.880001068115234,46.467281341552734,-0.0057413570089897,46.308543261878434,-0.0021087965814026
57957,57957,58.09999847412109,58.470001220703125,57.91999816894531,58.04999923706055,45.8122673034668,-0.0140962418969883,46.04933913212227,-0.0017873423768149
57958,57958,58.0099983215332,58.2599983215332,57.75,57.75,45.575496673583984,-0.0051682801096573,45.89713949586724,-0.0008303691038611
57959,57959,58.310001373291016,58.310001373291016,57.95000076293945,58.16999816894531,45.90697479248047,0.0072731652552371,45.89182993776556,0.0007418807760146
57960,57960,58.27999877929688,59.16999816894531,57.95000076293945,59.09999847412109,46.64090347290039,0.0159873022288574,46.0186527972208,0.0027998783802226
57961,57961,59.08000183105469,59.13999938964844,58.11000061035156,58.119998931884766,45.86750793457031,-0.0165819158880453,46.25216045833555,0.0051266465685233
57962,57962,58.43999862670898,59.34999847412109,58.43999862670898,59.15999984741211,46.688255310058594,0.0178938732982631,46.59546039106854,0.0074531467674975
57963,57963,59.90999984741211,60.97999954223633,59.65999984741211,59.9900016784668,47.34327697753906,0.0140296882616504,47.07511228518314,0.0095005257876993
57964,57964,60.0,60.18000030517578,59.400001525878906,59.470001220703125,46.93291091918945,-0.0086678845349953,47.69860822988284,0.0110237014213938
57965,57965,61.150001525878906,62.43999862670898,61.0099983215332,61.70000076293945,48.69278717041016,0.0374977007978669,48.417205952597214,0.0118502822435458
57966,57966,61.90999984741211,62.900001525878906,61.77000045776367,62.75,49.52143859863281,0.017017950221716,49.13211013310681,0.0119076746155239
57967,57967,61.810001373291016,63.0099983215332,61.66999816894531,62.90999984741211,49.647705078125,0.0025497336722295,49.741639797786064,0.0112316240212768
57968,57968,62.83000183105469,63.59999847412109,62.56999969482422,63.369998931884766,50.0107307434082,0.0073120331486007,50.18931410123591,0.0099532260167597
57969,57969,63.61000061035156,63.93999862670898,63.36000061035156,63.77999877929688,50.33429336547852,0.0064698639124158,50.47822015153255,0.008268080947092
57970,57970,64.0199966430664,64.81999969482422,63.52999877929688,64.7699966430664,51.1156005859375,0.0155223639435222,50.65328509789484,0.0063965981742409
57971,57971,64.75,64.75,63.84999847412109,64.01000213623047,50.51580429077149,-0.0117341142095671,50.77187072083997,0.004545207086813
57972,57972,63.95000076293945,64.72000122070312,63.75,64.31999969482422,50.76045989990234,0.0048431498333194,50.875299919024,0.0028759051899175
57973,57973,64.76000213623047,64.98999786376953,64.47000122070312,64.5999984741211,50.98143005371094,0.0043531944794106,50.969577958038144,0.0014888004047385
57974,57974,64.56999969482422,64.81999969482422,64.19000244140625,64.73999786376953,51.0919075012207,0.0021670135065527,51.028035268845,0.0004191222538987
58059,58059,64.9000015258789,65.30999755859375,64.54000091552734,64.73999786376953,51.48140335083008,0.0038764666274107,51.38223958216237,0.0005638302706026
58060,58060,64.76000213623047,64.95999908447266,64.23999786376953,64.63999938964844,51.40188980102539,-0.0015445101459807,51.42116584002125,0.0023038701559933
58061,58061,64.56999969482422,64.87000274658203,64.3499984741211,64.52999877929688,51.314414978027344,-0.001701782236736,51.56068689485035,0.0041956877433745
58062,58062,64.62000274658203,65.5999984741211,64.47000122070312,65.33999633789062,52.331581115722656,0.0198222300328447,51.82906986839607,0.0059951765370918
58063,58063,65.4000015258789,65.51000213623047,65.01000213623047,65.20999908447266,52.22746276855469,-0.0019895891725061,52.24917028514,0.0074609798019804
58064,58064,65.18000030517578,65.56999969482422,65.0,65.30999755859375,52.30755233764648,0.0015334761607452,52.81666636081948,0.0083928681143995
58065,58065,65.4000015258789,66.9800033569336,65.4000015258789,66.94999694824219,53.62104034423828,0.0251108673201378,53.47313165747261,0.0086658761343189
58066,58066,67.06999969482422,68.2300033569336,67.01000213623047,67.54000091552734,54.09358978271485,0.008812761472789,54.10554572405082,0.0082538235029893
